,text,label
25883,"RT @DarthPutinKGB: Today in 1996 Charlie Wilson left office. ""Should be ranked alongside Lech Wa&#322;&#281;sa for his role in defeating communism"". &#8230;",0
25884,RT @DarthVenn: So this is the woman who was a bird then turned into a woman from the sky in Nigeria. http://t.co/34DcwJkVeF,0
25885,"RT @Darth_Alk: @Baqotivity @ShinSnipes You're tweeting at the cringiest people in Darth here. And Dana is our bitch lmao, she follows our r&#8230;",1
25886,RT @Dasianah_: The most ghetto bitches be pregnant a/f smh poor kids! &#128531;,1
25887,"RT @DatDudeTorey: &#8220;@Aj_Swagggg: That ""boss ass bitch"" song got basics thinking they're models lmao #knowyourplace&#8221; &#128514;&#128514;&#128514;&#128514;&#128514;",1
25888,"RT @DatDudeTorey: Aw damn, Haven't hug a bitch in a while.",1
25889,RT @DatNigPriest: @1BookieG not all of us my nig! I'm light skin with a dark skin mentality lol. We all black,1
25890,RT @DatNiggaVegeta: DEFINITION OF REAL &#8220;@mikeymageee: @DatNiggaVegeta Except you bruh you let bitch ass babidi turn on your niggas fam&#8221; htt&#8230;,1
25891,RT @Dathighyellaguy: Dem hoes who swear their pussy priceless but u sell ass all day &#128533;,1
25892,"RT @DatingTrick: As a girlfriend, you have to accept the fact hoes are gonna be all up in his face. But as a boyfriend, he better let them &#8230;",1
25893,"RT @Dats_JayGrant: You can't be like ""Let me miss ya sometimes"" bitches take it overboard and shit, I said give me time to miss yo ass not &#8230;",1
25894,"RT @DavidBCohen1: Will Coakley go 0-2 in ""can't lose"" races? RT @seanspicer: wow, just wow -- @BostonGlobe : Charlie Baker for Governor htt&#8230;",0
25895,RT @DawnGoodspeed: Honestly I kind of get offended when people ask me if my eyelashes are fake. Fake eyelashes aren't this long bitches. &#9995;&#128129;,1
25896,RT @Day_CantKeepUp: These hoes be dying for attention &#128564;&#128564;&#128564;,1
25897,RT @Dayma_micaela: I want a baby but im young and retarded so no,1
25898,"RT @Dceni33: Not the ""farewell tour's"" fault everyone but three players underachieved for the Yankees this year.",0
25899,RT @Dcowboys2188: I love dez but right now he's trash right now weeden there's others that are open,1
25900,RT @DeAdJAkE: Shermans all bark and no bite fuck that bitch,1
25901,RT @DeLaIslaaa_: Get real & fucking fight or don't play me. I don't play with pussy ass niggas.,1
25902,RT @DeRayDavis: There is no cure for Ratchet. It has to run its course in these bitches.,1
25903,"RT @Deadcollision: ""Go talk to your other hoes"" http://t.co/1H08FxpkKq",1
25904,RT @Deadspin: Colombia supporter reminds us the double bird is a universal language http://t.co/JeUT1IsQ1f,0
25905,RT @DearAwkward: That awkward moment when you hold the door for someone and they use the door next to it.. Like bitch you better back th ...,1
25906,RT @DearLeader10: You value yourself because someone gave you a title. I value myself because bitch I'm clutch. I win.,1
25907,RT @DedePayton: All hoes are friendly. Althea wants to say hi.,1
25908,RT @DedePayton: On the low RT @mzlola_bunny: They're really looking for the next bitch to smash,1
25909,RT @DeeJay138: In some pussy?? Nah work is the best place to be in this weather.,1
25910,"RT @DeeMayweather: Brees you need a black hoe, who cheating on her man that work offshore, that would fuck you while the baby in the bed w&#8230;",1
25911,RT @DeePaPi1800: That outside dick keep dem hoes sick...,1
25912,RT @Dee_InsideYou: Team no hoes &#128514;&#128076;,1
25913,RT @Deemazz_70: @JMcCown11 got all the bitches http://t.co/A3gF4iAPS9,1
25914,RT @DeepInHerGut: Anything said bout my moms b would of led to a bitch getting stone cold stunner,1
25915,RT @Deezy_2Times: Aint got time for no mufuckin fake friends smoke weed fuck hoes nigga drank gin,1
25916,"RT @DefendWallSt: ...wow? RT @1SleepingGiant: Whatever! Fuck all those assholes. They're niggers, they all look alike to me.",1
25917,RT @DefendWallSt: Tell me how you really feel. RT @1SleepingGiant: those little #ISIS faggots usually have bags over their heads anyway.,1
25918,"RT @DejaHiott: Fuckin ignorant ass niggas. Don't dm me a video of you counting money n say ""why u so stuck up"" bitch...&#128528;",1
25919,RT @DennisssBeauty: @VivaLaZulema looked like Princess Bella in that yellow dress&#128120;&#128120;,0
25920,RT @DeolaCola: They don't make R&amp;B like THIS anymore!!!!!!! Dudes used to make you feel good about busting it wide open not call you a hoe &#8230;,1
25921,RT @DepressedDarth: Star Wars meets Charlie Brown http://t.co/m9uNRz6SYR,0
25922,RT @DerekIsNormal: A bitch is wearing a scarf today! I loves me a scarf.,1
25923,RT @DerekPayne_: I know you're gonna stalk my tweets so just know that you're a dumb fucking bitch!,1
25924,RT @Derekisom: Making this first day my bitch,1
25925,RT @DerrickJaxn: Feel like most people want you to commit and cut off all your hoes so they can relax and start being complacent,1
25926,"RT @DerrickJaxn: I can't take any girl serious that refers to herself as a ""bitch"" or the guys she dates as ""these niggas"".",1
25927,RT @Desean_96: &#8220;@1BookieG: I just fucked the life out this bitch! &#128514;&#128514;&#128514;&#128164;&#8221;&#128514;&#128514;&#128514;,1
25928,RT @DessantiGina: @TonyJRodriguez @WolfVanHalen so tony I think yr a rude little cunt and too too young to even know what real rock and rol&#8230;,1
25929,RT @DestroTheNoble: I don't support that ya idiot. And if I'm a teabagger you're being teabagged. #OpenWide @nekolin @1SleepingGiant,1
25930,"RT @DevinEleven_: hey slim, thats my girlfriend screaming in the trunk. But i didn't slit her throat, i just tied her up ! See i ain't like&#8230;",1
25931,RT @Devon_Toppin2: fuck a bitch we never loved a thot,1
25932,RT @DevyDevBlack: Yung Berg trying to fuck all these hoes.,1
25933,RT @Dewis14: @H_ToTheOV @dbrad_80 @Coleduff24 @Peckadelic @bgulll1611 you're all pussies. Only men throw whammers in their assholes,1
25934,"RT @DezDLT: ""I play soccer, cheat on girls, and wear khaki coloured cargos"" haircut http://t.co/a1SDHBY8XT",1
25935,"RT @DezzzyBo: I want attention yet she's on twitter talking about getting somebodies dick wet tonight and what her tongue does, deez hoes g&#8230;",1
25936,RT @Dhet_Btchh: Hoes really be having built up animosity towards you for no reason. Like what's your problem bitch? Fill me in cuz I'm lost&#128554;,1
25937,"RT @Dhoopin32: How other mfs tell me gm Damn Near every mornin , an my bitch don't even tell me Gm an she be wide TF awoke &#128530; wtf type shit &#8230;",1
25938,RT @Dhoopin32: When my bitches call me daddy &#128553;&#128525;&#128536;,1
25939,RT @DiandraSaysSo: &#8220;@itzbreak: like you have to be borderline retarded not to see andre 3000's elite skill level for example.&#8221; Yep! This go&#8230;,1
25940,"RT @DiggaBITCH: That pussy &#128572;keep calling me, gettin me in trouble",1
25941,"RT @DignifiedPurity: @TonyGoldwyn you could have helped Mellie, you revolving door-shaped head ho. You aren't quiet when you're balls deep &#8230;",1
25942,RT @DignifiedPurity: I've been at work chuckling at that time @DerekIsNormal said not revealing your age keeps the pussy fresh. &#128514;&#128557;&#128557;&#128557;&#128514;,1
25943,RT @DinO_off_AD: Them hoes come them hoes go it's a revolving cycle &#128080;,1
25944,RT @DineroLoco_Bo: If a nigga fuck my bitch dats on ha cat .. but ima leave yu alone fa being trifling,1
25945,RT @Dino_FooL: Ima catfish a bitch with fake arms,1
25946,RT @Dino_FooL: Y'all ever just been having a normal day and your mind plays a horrible trick on you and give you a whiff of some good pussy&#8230;,1
25947,RT @DipOnline I be closing my eyes and shit sometimes so bitches be able to sneak a quick nipple lick in.. But she ain't going ham on me yo,1
25948,RT @DipOnline If K Michelle was apart of Baltimore twitter she'd be one of them hoes saying she's celibate smh,1
25949,"RT @Dipset_Kenn: RT @ToneThaMan55: RT @PAPER_CHAYSIN: I love money fuc a bitch I won't stress myself , and I keep my mouth closed cuz I can&#8230;",1
25950,RT @Dirrttyydan: Chi ain't no bitch then you got them Assyrian kings on California and Peterson &#128081;&#128081;,1
25951,RT @DirtyEaffiliate: U can't turn a hoe into a housewife hashtag tupac,1
25952,RT @DivaMonRoe2uHoE: Fuck candy. Eat pussy. &#128527;,1
25953,RT @DivaMonRoe2uHoE: Niggas always wanna talk about how God is against gays.. What about that pussy you was eating last night? Ain't God ag&#8230;,1
25954,RT @DjChubbESwagg: &#8220;@jemelehill: ::faints:: RT @desusnice: She has no idea how many of her resumes went straight to the trash http://t.co/D&#8230;,0
25955,RT @DjXvX: Karma is a bitch .... &#128524;,1
25956,RT @Doctor_Johnson_: You can't appreciate a woman if you're entertaining hoes.,1
25957,RT @DoctoroftheDead: @Jackson_D_Chase @violet_berry_ You realize I&#8217;m going to have to get out all those #horror and other poems I wrote abo&#8230;,0
25958,"RT @Dodgers: ""Gracias por jugar con el corazon, ahora a ganarle a los Yankees."" -@TommyLasorda http://t.co/3FYTvuzNZB",0
25959,"RT @Doestaxxx: Stop fuckin jail birds. RT""@__BRAT_: Niggas that's that serious about ass play scare me. That shit so sus""",1
25960,RT @DogBountyHunter: @WarMachine170 Hey Boy This half breed Chiricahua Apache is on YOUR ASS #Eatmytazer !!,1
25961,"RT @DogeTheDog: Wow
 Such banana
 So potassium 
 Much yellow http://t.co/xINHDwyTqS",0
25962,RT @DomBeets: Don't be afraid to let your feelings show. Unless you're a bitch.,1
25963,RT @DomBeets: I wish someone would make a song about how these hoes ain't loyal,1
25964,RT @DomWorldPeace: Teixeira on point tonight. #Yankees,0
25965,RT @Dominickle: @uce_INA this bitch lmao,1
25966,RT @Domo_Frm_Peru: Bitches Would Cheat on a nigga That give her everything she ask for and be loyal to shawty smh bitches ain't shit,1
25967,RT @DonApolloSan: You might have a lot of followers bitch but a third wants to just fuck you the second third would hate your personality. &#8230;,1
25968,RT @DonDelarente: I think if Biggie saw Kandi Burress today he would change his mind about not fuxing one of those ugly as Xscape bitches,1
25969,"RT @DonnieWahlberg: Happy #BLUBLOODS Friday! 

Off to @CBSNews to sit down with the gang on CBS This Morning!

Join us in the 8 o'clock ho&#8230;",0
25970,RT @DonnieWahlberg: On set of #BlueBloods. Hoping there are no birds perched above me... http://t.co/oDhq52QiLe,0
25971,RT @Donnie_Blow: &#8220;@_100d: Having a bitch ain't goofy. Having bitch dat ain't loyal is&#8221; &#128588;&#128175;,1
25972,RT @DontForget_E: bitches be having reality twisted,1
25973,RT @DookieWithMe: &#128514; RT @itsablackguy: I&#8217;m assuming she got a cup on RT @AssholeFrmNY: Her pussy got a bicep b. wtf? http://t.co/Cl4jhGmXpi,1
25974,RT @DopeChubbyChick: You was so eager to be a hoe you didn't even read RT @JennnVeee: &#8220;@DJZeeti: twitpic a selfie wearing a leotard&#8221; http:/&#8230;,1
25975,"RT @Doped_: same bitch talking abt you will be the only bitch in your face, but &#128056;&#9749;&#65039;.",1
25976,RT @Doprettyshiz_: This bitch just blew my high &#128564; and I was high off all of these drugs &#128138;,1
25977,"RT @Dory: my anaconda don't want none, unless you defeat the Huns, son http://t.co/uzTkGaWTfM",0
25978,RT @DoseofOc: @Dirrttyydan Fasho you've been officially hired as my bitch,1
25979,"RT @Douchekevin: Mustard is yellow.

*if my avi was big tits- this would be an epic tweet.",1
25980,RT @DownSouthOutlaw: What in the mother fuck is flappy bird?,1
25981,RT @Doyoudream__: Cant spell above and beyond without hoe,1
25982,RT @DrBrewWatkins: Getting bitches http://t.co/dwyd4RRM7v,1
25983,RT @DragonBallDeez: *Atlanta RT @PacDaGoat: Houston has so many trash drivers,0
25984,"RT @DragonflyJonez: ""You men are trash if your homeboy is cheating and you dont tell his wife/girl and break up their family."" LOLNO",0
25985,RT @DragonflyJonez: Chicks would get tired of Dr Dre calling them a bitch and go listen to Jodeci talk about how they'd give her their hous&#8230;,1
25986,RT @DragonflyJonez: His jeans bluer denabitch. Dont let him lie to you. He's SICK RT @YolieTheJew how you know the pussy was't overrated ht&#8230;,1
25987,RT @DragonflyJonez: I never knew it was possible to look like you were about to buy some pussy and still look cool while doing it until tha&#8230;,1
25988,RT @DragonflyJonez: She from the D. She might have some hoes on the stroll. All jokes aside RT @TOO_LIVE_MILZ: Dej loaf dress like Jerome h&#8230;,1
25989,"RT @DragonflyJonez: Tell Bubba in Alabama youre African and not black and he's gonna call you a nigger with an EXTRA hard ""ER"".",1
25990,RT @DreCordero: Always interesting to see people who trash La Liga react to products of La Liga on Premier League clubs.,0
25991,"RT @DreGambiino: Niggas be like ""I got some hoes on the flo"" .... &#128567; http://t.co/swFpGRBliv",1
25992,"RT @DreadJackson: broke hoes 3 words, OUT MY FACE",1
25993,RT @DreamChaser_100: New Orleans in that bitch .. Serious,1
25994,"RT @DreamVillainous: You bitches you aint shit, I swear you think you poppin cause you instagram famous",1
25995,"RT @Dreams_N_Money: 1. For male rap artist if you not talking about money, bitches and drugs niggas don't wanna hear your shit",1
25996,RT @Drewmking: @Joely_Poly @Victoria_Finae he plays for the Yankees right?,0
25997,RT @Drfreezeburnn: Just spent a good twenty mins trying to teach my bird the skyrim theme song. Then I realized that he was a bird.,0
25998,RT @DriveMy_Lexis: &#8220;@h_candace00: Idk but I think niggas that like getting head are gay &#128514;&#128514;&#128514;&#8221; bitch what http://t.co/sqt1TPnELM,1
25999,RT @Drizz_LakerKing: Horrible RT @YeIIowbang: Invader Zim was trash,1
26000,"RT @DrizzyTaughtBre: Drink some bleach bitch! ""@AubreyChester: If it was you, youda done the same thing. #TeamZimmerman""",1
26001,RT @Drrake: But she a hoe tho right? &#128564; http://t.co/gLe9rsfkwJ,1
26002,RT @Drrake: How to curve tf outta hoes... http://t.co/LIGzDoUnJ5,1
26003,RT @DrugFree_DatzMe: Fuk being on some chill shit . I go 0 to 100 hoes real quick. &#128526;,1
26004,RT @DrugsForSteph: A loyal girl really truly does come with a smart mouth and arguments. Only a hoe will let you do as you please cause she&#8230;,1
26005,RT @DrugsForSteph: wifey material doesn't come often.. so you better recognize when you have yourself a rider before you end up with a hoe,1
26006,RT @DrummerKid0328: @WB_Pooh_3x that fat bitch ruined everything &#128514;&#128514; fuck it though I was super burnt,1
26007,RT @DrummerKid0328: But if I run into that niggah imma let you know &#128165;&#128299;&#128175;,1
26008,RT @DrummerKid0328: Sike nah &#128514;&#128514;&#128514; that bitch be havin me buggin,1
26009,RT @DrummerKid0328: Them shits was dry as a bitch! Had to ask for water and shit &#128514;&#128514;&#128514;,1
26010,RT @DrummerKid0328: You prolly don't like me niggah I don't really give a fuck how you feel &#128175;,1
26011,RT @DrunkOrton: No shave November... AKA the month I crush the most pussy. Let the free muzzy rides begin baby.,1
26012,"RT @DrunkyStory: ""1st time eating pussy, I thought I was supposed to literally eat it so I ended up biting her clit really hard. We havent &#8230;",1
26013,"RT @Drvglordkush: *Hits Blunt* 

If cats are afraid of water, why does pussy get wet?' http://t.co/XffUo73q3a",1
26014,"RT @DubTheProducer: ""@VSamone: Dudes probably just think eating pussy is sucking on pussy lips &#128530;"" lmaoo",1
26015,RT @Duckin_Fope: &lt;----- not buying bitches vehicles,1
26016,"RT @DugoutLegends: Lou Gehrig had 17 hand fractures in his career. Played in 2,130 straight games.
#IronHorse #Yankees http://t.co/O6sofyOh&#8230;",0
26017,"RT @Duke27_: Mistakes are showing up late for work, running red lights, or even forgetting 2 take the trash out. This here ain't 1 http://t&#8230;",0
26018,RT @DumbTo: Polly want a cracker? #DumbTo http://t.co/zC8MlwnEUc,0
26019,RT @DuncanIdunno: Smash into windshields? RT @coorslightca: The birds do it. The bees do it. Coors Light drinkers do it. You know what we'r&#8230;,0
26020,RT @Dunky_hoeless55: You a hoe if you leaving a man's house right now with a costume on,1
26021,RT @Durags4Eva: Bulls still not winning the title with this bland ass offense. Pau still a pussy. No darkskin niggas in the starting line u&#8230;,1
26022,RT @DurtMcHurtt: I just want to fuck bitches and listen to Conway Twitty.,1
26023,RT @DustinHooper225: These hoes ain't loyal,1
26024,"RT @DvpeDreams: If her pussy got over 10 body counts, It's dead&#128128;. Pussies&#128049; only have 9 lives &#128514;",1
26025,RT @DymondMarie1: Shoutout to your main bitch !,1
26026,"RT @EARLmontana: Put that pussy on me, make me want nobody else!!",1
26027,RT @EFCuttin: I know all those Pacer fans who stayed clownin D. Rose are all on mass suicide watch now... Karma is a fat bitch wit a beard &#8230;,1
26028,"RT @EHSSecretAdmire: ""Can @CarterMarteeny murder my pussy?""",1
26029,RT @EJ_RealTalk: &#8220;@SirRayCharles: Mo Claiborne is so trash&#8221;I can't say it enough fam &#128530;,0
26030,RT @EMAdair225: Illegals bringing diseases across border. Contagious patients separated from others by yellow tape... pregnant teens http:/&#8230;,0
26031,RT @ERlKTweets: what the fuck is this disgusting nigger from the movie captain phillips doing on the red carpet for the oscars what the fuc&#8230;,1
26032,RT @ESPNDaniel: A strong black women is simply a bitch that wanna argue over every single thing,1
26033,"RT @ESPNNFL: For the 1st time in the Tom Brady era, the Patriots are in sole possession of last place in the AFC East http://t.co/zMkwGNzOCT",0
26034,"RT @ESPNSecondTake_: If this ugly to you, you either a gay nigga or a hating ass bitch http://t.co/H0wAPpsmgg",1
26035,RT @EWErickson: To recap: Dem Governor candidate in SC calls the GOP candidate a whore. TX-Dem Gov. candidate mocks the GOP candidate&#8217;s di&#8230;,1
26036,"RT @E_Tae627: ""@KB_Three: Lil skinny bitch throw ha like a frito 
#TecoRemix""bol",1
26037,RT @EarlyLegend: I don't fuck with these hoes &amp; I don't fuck with niggas that's fuckin these hoes,1
26038,RT @EarthPix: Up with the birds to fish on the Li River http://t.co/XnrAlT1PHM,0
26039,RT @EastSideKris: I'm glad Bey did this shit....now some of u bitches wit that one shaved side can go ahead &amp; shave that other side too....,1
26040,RT @EastSideKris: Lebron a bitch.....Drake performed with a torn ACL at the MTV Awards....,1
26041,RT @EatThePeas: I hate myself for bein so nice to these hoes bro. ..,1
26042,RT @Eaton_27: So apparently @Honn_2 likes takin pictures when he's eatin pussy&#128514;&#128514;,1
26043,"RT @EbonyRogue: Tierra Marie: ""I'm the Princess of the ROC""
Rihanna: ""y'all get a good pic cause this bitch ain't gone be here long"" http:/&#8230;",1
26044,"RT @EchelonInsights: Rick Scott beating win number in 30 counties, Charlie Crist in 13. #FLGOV",0
26045,RT @EinsteinParody: Waterproof lab coat in case I drown in the pussy #swag,1
26046,RT @EisenbackEmily: I hate when people leave their trash in my car.,1
26047,"RT @ElJefeDeJefes4C: ""@Virgilio_LLA: Jammin these sad songs, smoking squares thinking bout bitches..."" lmfao",1
26048,"RT @El_Grillo1: In the ME, the crow would eat the bear MT @webradius Obviously not in the ME MT @solemnwatch: Bear Saves Drowning Crow - An&#8230;",0
26049,"RT @ElderLWM: And Black women need to stop referring to themselves and other sisters as ""hoes"" &amp; ""Bitches""..... It really ain't a good look&#8230;",1
26050,RT @EliRipRashad: I love them stripper bitches,1
26051,RT @Elisaa_Martinez: Happy birthday cotton picker lol @1NOnlyDirtyMike,0
26052,RT @Elisha40hands: bitch you got too many teeth in your mouth,1
26053,"RT @ElleHueyXIV: ""Fuck me or I'll make you feel bad about it. But if you fuck other guys, I'll call you a hoe. And if you fuck me, I'll thi&#8230;",1
26054,RT @Em_99car: Oops! I didn't mean to tweet this (yes I did). #random DVR-ING is a bitch. http://t.co/wJ0nyCEl8H,1
26055,RT @EmilyFaye2: My signature white-bitch move is profusely apologizing for being late with a full Starbucks cup in hand.,1
26056,RT @EmilyWCVB: RIGHT NOW: NewsCenter 5 projecting Charlie Baker will be Gov-elect by a razor thin margin http://t.co/1qC9q6P1cL #wcvb,0
26057,"RT @EmmGoldLA: A lot of ppl look at me like ""who the fuck does this bitch think she is"".... Ms. Goldschmied to you",1
26058,RT @EmmGoldLA: Don't be mad at me for telling FACTS be embarrassed at urself for acting like a bitch,1
26059,RT @EmotionalSwag15: Go die in a hole bitches &#9996;,1
26060,RT @EnglandBailey: Happy birthday to the nicest faggot ever &#128129; http://t.co/vZygNI9qtQ,1
26061,RT @EnxadasFelipe: No bitch I wanna roll a fucking blunt,1
26062,RT @EricWithAHotDad: If you cant pass the asvab you might as well just go full retard,1
26063,"RT @Eric_Mariners: @mray9729 @Buckm00se @letsargueboxing i dont have time for these childish games, just fight me bitch.",1
26064,RT @ErikCochrane: @tonydecola &#128514;&#128514; my nig,1
26065,RT @ErikaWCVB: @marthacoakley called Charlie Baker to concede around 8:15 this morning. She plans to address supporters at 11am. #wcvb,0
26066,RT @Erikaj00: &#8220;@Treslyon: &#8220;@Erikaj00: I saw a girl scratch her private today.. What that mean?&#8221; Don't fuck her right in the pussy&#8221; lmaoooo,1
26067,RT @ErinEph: New bus stop. Guy across the street is yelling and doing David Lee Roth kicks at swooping crows. I should learn karate.,0
26068,RT @Erudite1914: I'ma start a fuck buddies to save lives program. Lol match some dry bitter ass folks up wit some good dick or pussy.,1
26069,RT @Erudite1914: Juice should have been dead his bitch ass! #SonsOfAnarchy,1
26070,RT @Erv_Gulfwings14: I think Zlatan even has Class in the way he talks trash,0
26071,"RT @Erv_Montana: In the 2-6 bitch we prolly hit the same bitch, in the 2-6 bitch we gone bang the same shit, in the 2-6 bitch we prollu hit&#8230;",1
26072,RT @ErybdyHatesRiss: But I've made some hoes second guess themselves lol,1
26073,RT @EskimoKim_: @WeCameAsJanie I really hate skyler like she's loaning money and it's not even hers like bitch wtf,1
26074,RT @Estellleeee: Lol bitches act hard when they stay getting they ass beat &#128514;&#128557;&#128514;,1
26075,"RT @EvanBecker513: ""@LifeAsStoner: Just hit it pussy http://t.co/3tZ7DyATFu"" @whattheflocka",1
26076,RT @EvanBecker513: @whattheflocka @zooyorkinit bitch. We could have went to als. But NOOOOOOOO. &#128545;&#128545;&#127849;&#127849;&#127849;&#127849;&#127849;&#127849;&#127849;&#127849;&#127849;&#127849;&#127849;&#127849;&#127849;&#127849;&#127849;&#127849;&#128053;,1
26077,RT @EvanBecker513: @whattheflocka omg you're a nigger.,1
26078,RT @EverybodyHatesX: He's trash RT @Yerrp08: Too early to call Austin Rivers a draft bust ?,0
26079,RT @EvilJeanyis: TheWhite Coward is pussy,1
26080,RT @EvilMikeTomlin: Came to training camp today to find Charlie Batch asleep on the curb...,0
26081,"RT @ExquiZiteBeauty: &#128584;&#128584;&#128584; RT @iDocLyfe: Gave her that ""move it lil nigger"" push smh.. http://t.co/eYbWLVukim",1
26082,RT @ExtremeGifs: when she says she not a hoe http://t.co/uG3p4D9bsK,1
26083,RT @F1abraham: Crew of women hillbillies &amp; gangsters w/the director #ItsAWRAP @AxemanTheMovie @JostonTheney @RachelEReilly &#9992;&#65039;&#127916;&#127909; http://t.co&#8230;,0
26084,RT @FAAMMoverALL: This nigguh Chris Paul,1
26085,RT @FAIthfull_pussy: I'm the coolest bitch &#128526;,1
26086,RT @FINALLEVEL: Follow my DOG.. he has over 17K bitches RT @CuteSpartacus: I made a golden retriever my bitch today at the park. http:// ...,1
26087,RT @FIawless_Beauty: RT if you pledge allegiance to the pussy,1
26088,"RT @FLHippie: If a guy ever called me names such as bitch, slut blah blah. I'd never ever think twice about being with him. Like fuck you I&#8230;",1
26089,"RT @FOOTBALL_4L1FE: &#8220;@TheRealYoungZel: Nah nigga you blowin dick ""@TheReal_Salmon: Smoking that exotic bitch blowin O's"" http://t.co/6tiQTx&#8230;",1
26090,RT @FREDOSANTANA300: I fucked yo bitch don't get mad it's nothing new I fuck everybody's bitch #TheseThotsAreForEveryone,1
26091,RT @FREDOSANTANA300: I smashed her an dat pussy was wet &#128591;,1
26092,RT @FREDOSANTANA300: Might see a bitch an forget i hit it,1
26093,RT @FREDOSANTANA300: Woke up tryna fuck yo bitch,1
26094,RT @FREECEV: bitch get off twitter and text me back I love u,1
26095,RT @FREECEV: we don't love these hoes http://t.co/vWt4i9POc2,1
26096,RT @FSOhioGuy: Had to wash the bird shit off of my broom...Disgusting creatures. #RedsTwitterFam #Sweep,1
26097,"RT @FaZeDedo: To the rejects who constantly call my house and are threatening to rape my mom, karma's a bitch. Rot in hell, faggots.",1
26098,RT @FaZeSpaceLy: How bad u want something is meaningless If how bad you're willing to work for the thing u want Isn't 10xs as intense as ho&#8230;,0
26099,"RT @Faaz71: #Taakstraf in herkenbaar hesje in je eigen buurt. Pleit er al jaren voor. Weet hoe bevreesd ik er ooit voor was, da'k er te wer&#8230;",0
26100,RT @Faceyspace: *pours out 40 for the bitches that do hair and makeup every single day*,1
26101,RT @Faceyspace: Dorks are fucking bitch-magnets. Sorry.,1
26102,"RT @Faceyspace: My personality test results basically say ""bitch you is crazy"".",1
26103,"RT @Fact: A female ""cock block"" is called a ""clam jam.""",1
26104,"RT @Fact: Fake friends are no different than shadows, they stick around during your brightest moments, but disappear during your darkest ho&#8230;",0
26105,"RT @FactsAboutPigs: Pigs drink up to 14 gallons of water every day, but they still aren't as thirsty as some of you hoes.",1
26106,"RT @Factsionary: Pink ""albino"" dolphins are extremely rare but do exist in the wild. http://t.co/gWyLpgC9lP",0
26107,RT @FallonTonight: Jimmy and @BillyJoel's two-man doo-wop performance just went live on YouTube! https://t.co/NGzhImyvSF #FallonTonight htt&#8230;,0
26108,RT @FamousNileEarls: Stoner Chicks &gt; Drunk hoes http://t.co/JctTrNURM0,1
26109,"RT @Fant4stic63: Can kids say much when their parents pay for everything? RT @Andrea_Michele: If he paying every bill, I can't complain abo&#8230;",0
26110,RT @FarFrmAverage_: Them hoes ain't solid &#8220;@Satisfied_x: I laugh so hard when females be all in my DMs but they have a Avi picture with the&#8230;,1
26111,RT @FashionIsKEI: Don't no real bitch want no soft nigga..,1
26112,RT @FashionIsKEI: These hoes ain't loyal.,1
26113,RT @FatSlutty_xXx: My ex bitch keep tryna be my next bitch.. when she called me tha other day i told her GIVE IT A REST BITCH,1
26114,"RT @FavaloroGfavs: @wenh08 bitch, ya betta! Haha I care for too love!",1
26115,"RT @Faz____: I convinced hitler was a faggit, no bitches, no kids, all those leather uniforms, wanted to be alone with his closest men lock&#8230;",1
26116,RT @Fck_Witcho_Mans: Fuck Michigan too many wanna be thugs. If you ask me y'all pussy. I'm out this bitch next year,1
26117,RT @FeeelGreatness: You don't know where your boyfriend is at on a Saturday night? LOL He fucking other bitches that's where he's at,1
26118,RT @FeelinMarvelous: Niggas want a virgin porn star and bitches want a dangerous safe nigga.,1
26119,RT @FeelinYurTHROAT: Don't watch me you beta watch your bitch nigga!,1
26120,"RT @Feenohmenal: @NotoriousBeep fifty bucks says a dense cunt thinks I say totes on the ""reg"" and unfollows b/c I said cheerleader. Countdo&#8230;",1
26121,"RT @Feenohmenal: I spent my whole fucking life apologizing for not being enough. You can't cut, nip, fuck, booze or drug the inadequacy out&#8230;",1
26122,RT @FeinsandNYDN: Yankees acquire Chase Headley from the Padres for Yangervis Solarte and Rafael DePaula.,0
26123,"RT @Felonious_munk: ""you don't want to get treated like a ho, stop dressing like one"" ""if you want to stop getting treated like a thug.....&#8230;",1
26124,"RT @FemaleTexts: ""You're such a bitch"" 

Me: http://t.co/XfRnQ6UM1O",1
26125,"RT @FeministaJones: Not today, bitch. Not today RT @RennyStevens: @FeministaJones soooo ur a black feminist. U do know how pointless that i&#8230;",1
26126,"RT @FemsHaveBallz: LOL at my mentions 

Liberal1: you're a racist bitch

Liberal2: yeah kill all whites

(Liberal1 is white)

Liberal1: Not&#8230;",1
26127,RT @FemsHaveBallz: Liberals threaten my life everyday on here. So don't mind me while I'm a total jackass to their butt hurt pussies right &#8230;,1
26128,"RT @FemsHaveBallz: The looters in #Ferguson are so retarded, that they risk arrest to get free food when EBT already pays for their food LO&#8230;",1
26129,RT @FemsHaveBallz: You can no longer run a business n America unless it's deemed acceptable by 1 political group of retards known as democr&#8230;,1
26130,RT @FenkellPayroll: Ppl quick 2 bitch about what somebody ain't did for em when 9 times outta 10 they ain't did shit for that person,1
26131,RT @Fewjr: &#8220;@1MarKus_A: Pau a hoe. How u gon play after the trade deadline&#8221; I dislike that guy. Yea he helped bring two chips but he soft A&#8230;,1
26132,RT @Fewjr: @1MarKus_A @MakEitSndGoOd she curved regular niggas daily. Especially us Austin niggas. Damn yellow ppl &#128127;,1
